sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,cigarette,alcohol,869.0,5.0,3.0,0.6
1.0,2.0,cigarette,cigarette,869.0,5.0,1.0,0.2
1.0,2.0,cigarette,neutral,869.0,5.0,1.0,0.2
2.0,2.0,cigarette,alcohol,869.0,15.0,5.0,0.333333333333
2.0,2.0,cigarette,cigarette,869.0,15.0,6.0,0.4
2.0,2.0,cigarette,neutral,869.0,15.0,4.0,0.266666666667
3.0,2.0,cigarette,alcohol,869.0,5.0,2.0,0.4
3.0,2.0,cigarette,cigarette,869.0,5.0,1.0,0.2
3.0,2.0,cigarette,neutral,869.0,5.0,2.0,0.4
4.0,2.0,cigarette,alcohol,869.0,0.0,0.0,
4.0,2.0,cigarette,cigarette,869.0,0.0,0.0,
4.0,2.0,cigarette,neutral,869.0,0.0,0.0,
5.0,2.0,cigarette,alcohol,869.0,2.0,0.0,0.0
5.0,2.0,cigarette,cigarette,869.0,2.0,1.0,0.5
5.0,2.0,cigarette,neutral,869.0,2.0,1.0,0.5
6.0,2.0,cigarette,alcohol,869.0,17.0,10.0,0.588235294118
6.0,2.0,cigarette,cigarette,869.0,17.0,2.0,0.117647058824
6.0,2.0,cigarette,neutral,869.0,17.0,5.0,0.294117647059
7.0,2.0,cigarette,alcohol,869.0,2.0,0.0,0.0
7.0,2.0,cigarette,cigarette,869.0,2.0,2.0,1.0
7.0,2.0,cigarette,neutral,869.0,2.0,0.0,0.0
8.0,2.0,cigarette,alcohol,869.0,0.0,0.0,
8.0,2.0,cigarette,cigarette,869.0,0.0,0.0,
8.0,2.0,cigarette,neutral,869.0,0.0,0.0,
9.0,2.0,cigarette,alcohol,869.0,7.0,5.0,0.714285714286
9.0,2.0,cigarette,cigarette,869.0,7.0,1.0,0.142857142857
9.0,2.0,cigarette,neutral,869.0,7.0,1.0,0.142857142857
10.0,2.0,cigarette,alcohol,869.0,9.0,6.0,0.666666666667
10.0,2.0,cigarette,cigarette,869.0,9.0,0.0,0.0
10.0,2.0,cigarette,neutral,869.0,9.0,3.0,0.333333333333
11.0,2.0,cigarette,alcohol,869.0,26.0,12.0,0.461538461538
11.0,2.0,cigarette,cigarette,869.0,26.0,9.0,0.346153846154
11.0,2.0,cigarette,neutral,869.0,26.0,5.0,0.192307692308
12.0,2.0,cigarette,alcohol,869.0,6.0,3.0,0.5
12.0,2.0,cigarette,cigarette,869.0,6.0,2.0,0.333333333333
12.0,2.0,cigarette,neutral,869.0,6.0,1.0,0.166666666667
13.0,2.0,cigarette,alcohol,869.0,8.0,3.0,0.375
13.0,2.0,cigarette,cigarette,869.0,8.0,4.0,0.5
13.0,2.0,cigarette,neutral,869.0,8.0,1.0,0.125
14.0,2.0,cigarette,alcohol,869.0,11.0,6.0,0.545454545455
14.0,2.0,cigarette,cigarette,869.0,11.0,2.0,0.181818181818
14.0,2.0,cigarette,neutral,869.0,11.0,3.0,0.272727272727
15.0,2.0,cigarette,alcohol,869.0,7.0,3.0,0.428571428571
15.0,2.0,cigarette,cigarette,869.0,7.0,2.0,0.285714285714
15.0,2.0,cigarette,neutral,869.0,7.0,2.0,0.285714285714
16.0,2.0,cigarette,alcohol,869.0,6.0,3.0,0.5
16.0,2.0,cigarette,cigarette,869.0,6.0,1.0,0.166666666667
16.0,2.0,cigarette,neutral,869.0,6.0,2.0,0.333333333333
17.0,2.0,cigarette,alcohol,869.0,0.0,0.0,
17.0,2.0,cigarette,cigarette,869.0,0.0,0.0,
17.0,2.0,cigarette,neutral,869.0,0.0,0.0,
18.0,2.0,cigarette,alcohol,869.0,7.0,3.0,0.428571428571
18.0,2.0,cigarette,cigarette,869.0,7.0,0.0,0.0
18.0,2.0,cigarette,neutral,869.0,7.0,4.0,0.571428571429
19.0,2.0,cigarette,alcohol,869.0,9.0,3.0,0.333333333333
19.0,2.0,cigarette,cigarette,869.0,9.0,4.0,0.444444444444
19.0,2.0,cigarette,neutral,869.0,9.0,2.0,0.222222222222
20.0,2.0,cigarette,alcohol,869.0,12.0,5.0,0.416666666667
20.0,2.0,cigarette,cigarette,869.0,12.0,3.0,0.25
20.0,2.0,cigarette,neutral,869.0,12.0,4.0,0.333333333333
21.0,2.0,cigarette,alcohol,869.0,3.0,1.0,0.333333333333
21.0,2.0,cigarette,cigarette,869.0,3.0,0.0,0.0
21.0,2.0,cigarette,neutral,869.0,3.0,2.0,0.666666666667
22.0,2.0,cigarette,alcohol,869.0,6.0,5.0,0.833333333333
22.0,2.0,cigarette,cigarette,869.0,6.0,0.0,0.0
22.0,2.0,cigarette,neutral,869.0,6.0,1.0,0.166666666667
23.0,2.0,cigarette,alcohol,869.0,3.0,2.0,0.666666666667
23.0,2.0,cigarette,cigarette,869.0,3.0,0.0,0.0
23.0,2.0,cigarette,neutral,869.0,3.0,1.0,0.333333333333
24.0,2.0,cigarette,alcohol,869.0,15.0,8.0,0.533333333333
24.0,2.0,cigarette,cigarette,869.0,15.0,6.0,0.4
24.0,2.0,cigarette,neutral,869.0,15.0,1.0,0.0666666666667
25.0,2.0,cigarette,alcohol,869.0,7.0,3.0,0.428571428571
25.0,2.0,cigarette,cigarette,869.0,7.0,1.0,0.142857142857
25.0,2.0,cigarette,neutral,869.0,7.0,3.0,0.428571428571
26.0,2.0,cigarette,alcohol,869.0,2.0,1.0,0.5
26.0,2.0,cigarette,cigarette,869.0,2.0,1.0,0.5
26.0,2.0,cigarette,neutral,869.0,2.0,0.0,0.0
27.0,2.0,cigarette,alcohol,869.0,8.0,2.0,0.25
27.0,2.0,cigarette,cigarette,869.0,8.0,4.0,0.5
27.0,2.0,cigarette,neutral,869.0,8.0,2.0,0.25
28.0,2.0,cigarette,alcohol,869.0,8.0,1.0,0.125
28.0,2.0,cigarette,cigarette,869.0,8.0,4.0,0.5
28.0,2.0,cigarette,neutral,869.0,8.0,3.0,0.375
29.0,2.0,cigarette,alcohol,869.0,12.0,6.0,0.5
29.0,2.0,cigarette,cigarette,869.0,12.0,6.0,0.5
29.0,2.0,cigarette,neutral,869.0,12.0,0.0,0.0
1.0,2.0,alcohol,alcohol,869.0,2.0,1.0,0.5
1.0,2.0,alcohol,cigarette,869.0,2.0,0.0,0.0
1.0,2.0,alcohol,neutral,869.0,2.0,1.0,0.5
2.0,2.0,alcohol,alcohol,869.0,0.0,0.0,
2.0,2.0,alcohol,cigarette,869.0,0.0,0.0,
2.0,2.0,alcohol,neutral,869.0,0.0,0.0,
3.0,2.0,alcohol,alcohol,869.0,4.0,3.0,0.75
3.0,2.0,alcohol,cigarette,869.0,4.0,1.0,0.25
3.0,2.0,alcohol,neutral,869.0,4.0,0.0,0.0
4.0,2.0,alcohol,alcohol,869.0,0.0,0.0,
4.0,2.0,alcohol,cigarette,869.0,0.0,0.0,
4.0,2.0,alcohol,neutral,869.0,0.0,0.0,
5.0,2.0,alcohol,alcohol,869.0,8.0,3.0,0.375
5.0,2.0,alcohol,cigarette,869.0,8.0,2.0,0.25
5.0,2.0,alcohol,neutral,869.0,8.0,3.0,0.375
