sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
1.0,3.0,cigarette,neutral,102.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
2.0,3.0,cigarette,neutral,102.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
3.0,3.0,cigarette,neutral,102.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
4.0,3.0,cigarette,neutral,102.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,102.0,2.0,1.0,0.5
5.0,3.0,cigarette,cigarette,102.0,2.0,1.0,0.5
5.0,3.0,cigarette,neutral,102.0,2.0,0.0,0.0
6.0,3.0,cigarette,alcohol,102.0,26.0,1.0,0.0384615384615
6.0,3.0,cigarette,cigarette,102.0,26.0,21.0,0.807692307692
6.0,3.0,cigarette,neutral,102.0,26.0,4.0,0.153846153846
7.0,3.0,cigarette,alcohol,102.0,5.0,0.0,0.0
7.0,3.0,cigarette,cigarette,102.0,5.0,5.0,1.0
7.0,3.0,cigarette,neutral,102.0,5.0,0.0,0.0
8.0,3.0,cigarette,alcohol,102.0,7.0,0.0,0.0
8.0,3.0,cigarette,cigarette,102.0,7.0,7.0,1.0
8.0,3.0,cigarette,neutral,102.0,7.0,0.0,0.0
9.0,3.0,cigarette,alcohol,102.0,2.0,0.0,0.0
9.0,3.0,cigarette,cigarette,102.0,2.0,2.0,1.0
9.0,3.0,cigarette,neutral,102.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,102.0,1.0,0.0,0.0
10.0,3.0,cigarette,cigarette,102.0,1.0,1.0,1.0
10.0,3.0,cigarette,neutral,102.0,1.0,0.0,0.0
11.0,3.0,cigarette,alcohol,102.0,9.0,2.0,0.222222222222
11.0,3.0,cigarette,cigarette,102.0,9.0,7.0,0.777777777778
11.0,3.0,cigarette,neutral,102.0,9.0,0.0,0.0
12.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
12.0,3.0,cigarette,neutral,102.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
13.0,3.0,cigarette,neutral,102.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,102.0,0.0,0.0,
14.0,3.0,cigarette,neutral,102.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,102.0,1.0,0.0,0.0
15.0,3.0,cigarette,cigarette,102.0,1.0,1.0,1.0
15.0,3.0,cigarette,neutral,102.0,1.0,0.0,0.0
16.0,3.0,cigarette,alcohol,102.0,3.0,0.0,0.0
16.0,3.0,cigarette,cigarette,102.0,3.0,3.0,1.0
16.0,3.0,cigarette,neutral,102.0,3.0,0.0,0.0
17.0,3.0,cigarette,alcohol,102.0,0.0,0.0,
