sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,2.0,alcohol,alcohol,380.0,2.0,1.0,0.5
1.0,2.0,alcohol,cigarette,380.0,2.0,0.0,0.0
1.0,2.0,alcohol,neutral,380.0,2.0,1.0,0.5
2.0,2.0,alcohol,alcohol,380.0,2.0,0.0,0.0
2.0,2.0,alcohol,cigarette,380.0,2.0,2.0,1.0
2.0,2.0,alcohol,neutral,380.0,2.0,0.0,0.0
3.0,2.0,alcohol,alcohol,380.0,6.0,4.0,0.666666666667
3.0,2.0,alcohol,cigarette,380.0,6.0,1.0,0.166666666667
3.0,2.0,alcohol,neutral,380.0,6.0,1.0,0.166666666667
4.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
4.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
4.0,2.0,alcohol,neutral,380.0,0.0,0.0,
5.0,2.0,alcohol,alcohol,380.0,15.0,10.0,0.666666666667
5.0,2.0,alcohol,cigarette,380.0,15.0,3.0,0.2
5.0,2.0,alcohol,neutral,380.0,15.0,2.0,0.133333333333
6.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
6.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
6.0,2.0,alcohol,neutral,380.0,0.0,0.0,
7.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
7.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
7.0,2.0,alcohol,neutral,380.0,0.0,0.0,
8.0,2.0,alcohol,alcohol,380.0,12.0,8.0,0.666666666667
8.0,2.0,alcohol,cigarette,380.0,12.0,0.0,0.0
8.0,2.0,alcohol,neutral,380.0,12.0,4.0,0.333333333333
9.0,2.0,alcohol,alcohol,380.0,4.0,4.0,1.0
9.0,2.0,alcohol,cigarette,380.0,4.0,0.0,0.0
9.0,2.0,alcohol,neutral,380.0,4.0,0.0,0.0
10.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
10.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
10.0,2.0,alcohol,neutral,380.0,0.0,0.0,
11.0,2.0,alcohol,alcohol,380.0,1.0,1.0,1.0
11.0,2.0,alcohol,cigarette,380.0,1.0,0.0,0.0
11.0,2.0,alcohol,neutral,380.0,1.0,0.0,0.0
12.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
12.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
12.0,2.0,alcohol,neutral,380.0,0.0,0.0,
13.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
13.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
13.0,2.0,alcohol,neutral,380.0,0.0,0.0,
14.0,2.0,alcohol,alcohol,380.0,9.0,3.0,0.333333333333
14.0,2.0,alcohol,cigarette,380.0,9.0,5.0,0.555555555556
14.0,2.0,alcohol,neutral,380.0,9.0,1.0,0.111111111111
15.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
15.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
15.0,2.0,alcohol,neutral,380.0,0.0,0.0,
16.0,2.0,alcohol,alcohol,380.0,2.0,2.0,1.0
16.0,2.0,alcohol,cigarette,380.0,2.0,0.0,0.0
16.0,2.0,alcohol,neutral,380.0,2.0,0.0,0.0
17.0,2.0,alcohol,alcohol,380.0,2.0,0.0,0.0
17.0,2.0,alcohol,cigarette,380.0,2.0,1.0,0.5
17.0,2.0,alcohol,neutral,380.0,2.0,1.0,0.5
18.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
18.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
18.0,2.0,alcohol,neutral,380.0,0.0,0.0,
19.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
19.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
19.0,2.0,alcohol,neutral,380.0,0.0,0.0,
20.0,2.0,alcohol,alcohol,380.0,4.0,1.0,0.25
20.0,2.0,alcohol,cigarette,380.0,4.0,3.0,0.75
20.0,2.0,alcohol,neutral,380.0,4.0,0.0,0.0
21.0,2.0,alcohol,alcohol,380.0,8.0,5.0,0.625
21.0,2.0,alcohol,cigarette,380.0,8.0,1.0,0.125
21.0,2.0,alcohol,neutral,380.0,8.0,2.0,0.25
22.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
22.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
22.0,2.0,alcohol,neutral,380.0,0.0,0.0,
23.0,2.0,alcohol,alcohol,380.0,6.0,4.0,0.666666666667
23.0,2.0,alcohol,cigarette,380.0,6.0,1.0,0.166666666667
23.0,2.0,alcohol,neutral,380.0,6.0,1.0,0.166666666667
24.0,2.0,alcohol,alcohol,380.0,2.0,2.0,1.0
24.0,2.0,alcohol,cigarette,380.0,2.0,0.0,0.0
24.0,2.0,alcohol,neutral,380.0,2.0,0.0,0.0
25.0,2.0,alcohol,alcohol,380.0,16.0,11.0,0.6875
25.0,2.0,alcohol,cigarette,380.0,16.0,4.0,0.25
25.0,2.0,alcohol,neutral,380.0,16.0,1.0,0.0625
26.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
26.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
26.0,2.0,alcohol,neutral,380.0,0.0,0.0,
27.0,2.0,alcohol,alcohol,380.0,0.0,0.0,
27.0,2.0,alcohol,cigarette,380.0,0.0,0.0,
27.0,2.0,alcohol,neutral,380.0,0.0,0.0,
28.0,2.0,alcohol,alcohol,380.0,2.0,0.0,0.0
28.0,2.0,alcohol,cigarette,380.0,2.0,2.0,1.0
