sub_id,trial_type,selected_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
1.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
1.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
1.0,3.0,cigarette,neutral,370.0,0.0,0.0,
2.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
2.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
2.0,3.0,cigarette,neutral,370.0,0.0,0.0,
3.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
3.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
3.0,3.0,cigarette,neutral,370.0,0.0,0.0,
4.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
4.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
4.0,3.0,cigarette,neutral,370.0,0.0,0.0,
5.0,3.0,cigarette,alcohol,370.0,2.0,0.0,0.0
5.0,3.0,cigarette,cigarette,370.0,2.0,2.0,1.0
5.0,3.0,cigarette,neutral,370.0,2.0,0.0,0.0
6.0,3.0,cigarette,alcohol,370.0,26.0,7.0,0.269230769231
6.0,3.0,cigarette,cigarette,370.0,26.0,18.0,0.692307692308
6.0,3.0,cigarette,neutral,370.0,26.0,1.0,0.0384615384615
7.0,3.0,cigarette,alcohol,370.0,5.0,0.0,0.0
7.0,3.0,cigarette,cigarette,370.0,5.0,5.0,1.0
7.0,3.0,cigarette,neutral,370.0,5.0,0.0,0.0
8.0,3.0,cigarette,alcohol,370.0,6.0,1.0,0.166666666667
8.0,3.0,cigarette,cigarette,370.0,6.0,4.0,0.666666666667
8.0,3.0,cigarette,neutral,370.0,6.0,1.0,0.166666666667
9.0,3.0,cigarette,alcohol,370.0,2.0,1.0,0.5
9.0,3.0,cigarette,cigarette,370.0,2.0,1.0,0.5
9.0,3.0,cigarette,neutral,370.0,2.0,0.0,0.0
10.0,3.0,cigarette,alcohol,370.0,2.0,0.0,0.0
10.0,3.0,cigarette,cigarette,370.0,2.0,2.0,1.0
10.0,3.0,cigarette,neutral,370.0,2.0,0.0,0.0
11.0,3.0,cigarette,alcohol,370.0,8.0,1.0,0.125
11.0,3.0,cigarette,cigarette,370.0,8.0,7.0,0.875
11.0,3.0,cigarette,neutral,370.0,8.0,0.0,0.0
12.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
12.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
12.0,3.0,cigarette,neutral,370.0,0.0,0.0,
13.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
13.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
13.0,3.0,cigarette,neutral,370.0,0.0,0.0,
14.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
14.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
14.0,3.0,cigarette,neutral,370.0,0.0,0.0,
15.0,3.0,cigarette,alcohol,370.0,1.0,0.0,0.0
15.0,3.0,cigarette,cigarette,370.0,1.0,1.0,1.0
15.0,3.0,cigarette,neutral,370.0,1.0,0.0,0.0
16.0,3.0,cigarette,alcohol,370.0,3.0,0.0,0.0
16.0,3.0,cigarette,cigarette,370.0,3.0,3.0,1.0
16.0,3.0,cigarette,neutral,370.0,3.0,0.0,0.0
17.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
17.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
17.0,3.0,cigarette,neutral,370.0,0.0,0.0,
18.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
18.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
18.0,3.0,cigarette,neutral,370.0,0.0,0.0,
19.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
19.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
19.0,3.0,cigarette,neutral,370.0,0.0,0.0,
20.0,3.0,cigarette,alcohol,370.0,0.0,0.0,
20.0,3.0,cigarette,cigarette,370.0,0.0,0.0,
20.0,3.0,cigarette,neutral,370.0,0.0,0.0,
21.0,3.0,cigarette,alcohol,370.0,2.0,1.0,0.5
21.0,3.0,cigarette,cigarette,370.0,2.0,1.0,0.5
21.0,3.0,cigarette,neutral,370.0,2.0,0.0,0.0
22.0,3.0,cigarette,alcohol,370.0,3.0,1.0,0.333333333333
22.0,3.0,cigarette,cigarette,370.0,3.0,2.0,0.666666666667
22.0,3.0,cigarette,neutral,370.0,3.0,0.0,0.0
23.0,3.0,cigarette,alcohol,370.0,1.0,1.0,1.0
23.0,3.0,cigarette,cigarette,370.0,1.0,0.0,0.0
23.0,3.0,cigarette,neutral,370.0,1.0,0.0,0.0
24.0,3.0,cigarette,alcohol,370.0,1.0,0.0,0.0
24.0,3.0,cigarette,cigarette,370.0,1.0,0.0,0.0
24.0,3.0,cigarette,neutral,370.0,1.0,1.0,1.0
